trans_date,trans_time,cc_num,merchant,category,trans_amt,name,gender,street,city,state,zip,dob,trans_number,is_fraud
08-06-2023,17:48:00,4.17557E+15,Amazon,Fashion,3891.56,Emily Garcia,M,5686 Broadway,New York,NY,98051,21-05-1960,677764-6774,0
08-06-2023,20:37:00,4.99361E+15,Walmart,Groceries,3841,Michael Johnson,M,3666 Market St,Phoenix,FL,48259,22-05-1960,512239-5330,0
08-06-2023,18:02:00,4.65542E+15,Lyft,Fashion,412.22,Robert Garcia,M,1805 Main St,Chicago,AZ,49371,23-05-1960,201818-5053,1
08-06-2023,10:43:00,4.74128E+15,Apple Store,Transportation,1166.68,John Johnson,M,8862 Broadway,Chicago,GA,64448,24-05-1960,756197-8019,0
08-06-2023,10:15:00,4.584E+15,Nike,Electronics,4811.5,Jane Smith,M,5909 Market St,New York,CA,51822,25-05-1960,606471-9851,0
08-06-2023,03:14:00,4.06285E+15,Walmart,Healthcare,2505.88,Michael Jones,M,133 2nd Ave,San Jose,AZ,23224,26-05-1960,955236-8988,1
08-06-2023,08:08:00,4.55481E+15,Target,Transportation,1992.3,Sarah Johnson,F,6493 Broadway,Los Angeles,CA,23017,27-05-1960,758634-7528,0
08-06-2023,02:36:00,4.81644E+15,Walmart,Fashion,4200.5,Sophia Wilson,F,8955 Broadway,San Diego,TX,82682,28-05-1960,845668-1063,0
08-06-2023,10:09:00,4.94139E+15,Walmart,Transportation,441.27,Sophia Davis,M,5925 2nd Ave,San Diego,FL,77362,29-05-1960,533615-3083,1
08-06-2023,20:49:00,4.75666E+15,Amazon,Entertainment,2087.63,Olivia Johnson,F,1068 2nd Ave,Philadelphia,GA,49280,30-05-1960,769686-3736,0
08-06-2023,06:51:00,4.89403E+15,Amazon,Transportation,1881.63,Emily Brown,M,5975 Broadway,San Jose,OH,75283,31-05-1960,513388-7679,0
08-06-2023,20:28:00,4.32375E+15,Adidas,Healthcare,1752.51,David Wilson,M,7405 2nd Ave,New York,AZ,63804,01-06-1960,821514-8811,0
08-06-2023,18:22:00,4.17171E+15,Lyft,Fashion,1541.92,James Brown,F,1240 Main St,New York,FL,68611,02-06-1960,831886-8659,0
08-06-2023,19:07:00,4.29797E+15,Walmart,Electronics,1054.32,Sophia Jones,M,7424 Market St,Dallas,AZ,96142,03-06-1960,153626-9780,0
08-06-2023,07:50:00,4.02756E+15,Lyft,Electronics,868.69,James Johnson,F,8016 Market St,Houston,MI,58785,04-06-1960,443485-2672,0
08-06-2023,20:41:00,4.55313E+15,Adidas,Groceries,3203.83,Sarah Williams,M,1975 2nd Ave,San Antonio,GA,15231,05-06-1960,459193-5910,1
08-06-2023,08:35:00,4.5655E+15,Uber,Entertainment,4597.38,Robert Johnson,M,7108 2nd Ave,Phoenix,MI,81950,06-06-1960,581167-6284,0
08-06-2023,18:47:00,4.71491E+15,Adidas,Healthcare,2546.71,Michael Wilson,F,609 2nd Ave,San Antonio,OH,59814,07-06-1960,473189-7017,0
08-06-2023,06:32:00,4.94211E+15,Costco,Transportation,1493.38,Sophia Johnson,F,7279 Main St,Philadelphia,CA,81062,08-06-1960,738941-5427,0
08-06-2023,10:30:00,4.41879E+15,Uber,Entertainment,800.01,Emily Williams,M,1877 Main St,Phoenix,PA,76796,09-06-1960,158918-1445,0
08-06-2023,10:07:00,4.50785E+15,Lyft,Healthcare,4151.57,Emily Jones,F,1659 2nd Ave,Houston,MI,30641,10-06-1960,360411-8145,0
08-06-2023,16:19:00,4.44269E+15,Lyft,Healthcare,4857.6,Olivia Brown,F,409 Broadway,San Jose,PA,51768,11-06-1960,426990-3851,0
08-06-2023,07:13:00,4.34524E+15,Amazon,Electronics,1749.03,Robert Moore,F,9503 Broadway,Phoenix,FL,62684,12-06-1960,842988-6447,1
09-06-2023,22:34:00,4.70762E+15,Target,Healthcare,1458.3,Robert Brown,F,218 Broadway,Houston,FL,25672,13-06-1960,401016-2182,0
09-06-2023,19:26:00,4.99373E+15,Target,Healthcare,3009.46,Michael Brown,F,2532 Main St,San Jose,TX,35880,14-06-1960,825671-4131,1
09-06-2023,08:59:00,4.00041E+15,Apple Store,Entertainment,3877.77,Jane Brown,M,7620 Broadway,San Antonio,GA,66245,15-06-1960,385068-4932,1
09-06-2023,04:37:00,4.34633E+15,Apple Store,Transportation,2279.74,Sarah Jones,M,4257 2nd Ave,Los Angeles,OH,71995,16-06-1960,223359-3794,0
09-06-2023,03:52:00,4.42286E+15,Nike,Groceries,3152.22,John Johnson,F,9223 Main St,Dallas,GA,34544,17-06-1960,118980-2274,0
09-06-2023,18:33:00,4.71573E+15,Lyft,Entertainment,3584.16,Sophia Miller,F,8038 Broadway,Phoenix,CA,25067,18-06-1960,351964-5753,0
09-06-2023,20:22:00,4.38874E+15,Lyft,Transportation,4803.16,Sophia Jones,M,315 2nd Ave,Chicago,IL,97180,19-06-1960,805497-9593,0
09-06-2023,06:01:00,4.31273E+15,Nike,Healthcare,829.36,Sophia Wilson,F,226 Broadway,Phoenix,GA,76613,20-06-1960,847425-9501,0
09-06-2023,00:25:00,4.9197E+15,Uber,Groceries,4986.93,Sarah Brown,F,8415 Market St,Dallas,OH,19754,21-06-1960,371737-6710,0
09-06-2023,17:28:00,4.60481E+15,Lyft,Healthcare,1963.82,Robert Jones,F,6027 Market St,Los Angeles,IL,55575,22-06-1960,455667-4651,0
09-06-2023,23:37:00,4.90025E+15,Apple Store,Fashion,3617.38,Olivia Smith,M,6387 Market St,San Diego,MI,84211,23-06-1960,438887-6718,0
09-06-2023,08:26:00,4.51885E+15,Walmart,Entertainment,2864.21,Sophia Brown,M,5079 Market St,New York,PA,25861,24-06-1960,296669-8915,0
09-06-2023,22:04:00,4.8006E+15,Best Buy,Fashion,2435.91,Sophia Johnson,M,309 Broadway,San Antonio,GA,92090,25-06-1960,587686-1879,0
09-06-2023,22:42:00,4.79717E+15,Amazon,Fashion,3491.89,Sarah Johnson,F,540 Market St,San Antonio,MI,23388,26-06-1960,527166-3386,1
09-06-2023,04:26:00,4.95107E+15,Target,Entertainment,1981.79,David Moore,F,7310 2nd Ave,San Antonio,CA,57955,27-06-1960,566609-4047,0
09-06-2023,07:40:00,4.03466E+15,Costco,Groceries,634.92,Olivia Miller,M,2361 Market St,San Antonio,CA,41926,28-06-1960,499439-9072,0
09-06-2023,07:35:00,4.38244E+15,Best Buy,Transportation,2447.02,Robert Jones,F,549 2nd Ave,Chicago,IL,58831,29-06-1960,845664-9216,0
09-06-2023,23:03:00,4.0283E+15,Adidas,Groceries,2611.97,Robert Jones,F,1058 2nd Ave,Chicago,TX,89876,30-06-1960,654631-4366,0
09-06-2023,18:11:00,4.39941E+15,Costco,Healthcare,1013.5,Robert Brown,F,7753 Main St,Los Angeles,OH,42752,01-07-1960,615231-9844,0
09-06-2023,16:46:00,4.15623E+15,Adidas,Transportation,4678.42,Sarah Moore,M,5627 2nd Ave,Dallas,IL,29474,02-07-1960,384354-2217,0
09-06-2023,14:22:00,4.26131E+15,Adidas,Electronics,1141.24,Sarah Miller,F,4212 2nd Ave,Chicago,NY,46928,03-07-1960,569868-7659,0
09-06-2023,23:55:00,4.42393E+15,Lyft,Transportation,2049.09,John Moore,M,8131 2nd Ave,Philadelphia,OH,40531,04-07-1960,228278-2313,0
09-06-2023,08:10:00,4.41682E+15,Nike,Transportation,778.87,David Moore,F,595 Broadway,Houston,IL,91217,05-07-1960,331350-3653,0
09-06-2023,17:52:00,4.13307E+15,Uber,Groceries,2681.3,Jane Moore,F,6008 Market St,San Jose,TX,45051,06-07-1960,435033-3376,0
10-06-2023,09:23:00,4.63488E+15,Uber,Fashion,1541.65,Sarah Jones,F,7328 Broadway,San Jose,NY,59440,07-07-1960,777512-2558,1
10-06-2023,18:45:00,4.84165E+15,Nike,Groceries,2448.92,Sophia Johnson,M,7517 2nd Ave,Chicago,AZ,72188,08-07-1960,941418-5620,1
10-06-2023,03:35:00,4.64797E+15,Apple Store,Electronics,1126.96,Jane Johnson,F,4283 Market St,Phoenix,NY,26805,09-07-1960,232572-4998,0
10-06-2023,09:18:00,4.83267E+15,Target,Fashion,273.61,Sophia Williams,F,6483 Broadway,Phoenix,GA,55811,10-07-1960,996327-5461,1
10-06-2023,02:38:00,4.83347E+15,Amazon,Transportation,3897.24,David Johnson,M,7337 Main St,New York,NY,48024,11-07-1960,925106-6124,0
10-06-2023,08:08:00,4.19261E+15,Walmart,Groceries,3207.23,Emily Moore,F,53 2nd Ave,San Antonio,MI,13468,12-07-1960,285327-2933,0
10-06-2023,11:25:00,4.46565E+15,Best Buy,Electronics,1706.99,Emily Johnson,F,257 Market St,San Diego,MI,88895,13-07-1960,121653-4477,0
10-06-2023,21:05:00,4.97128E+15,Uber,Groceries,242.23,Sarah Johnson,F,7756 2nd Ave,San Antonio,NY,88381,14-07-1960,491940-5541,1
10-06-2023,13:13:00,4.1031E+15,Uber,Transportation,4328.55,Olivia Brown,M,8207 Main St,New York,GA,15183,15-07-1960,519251-8590,0
10-06-2023,00:04:00,4.15092E+15,Nike,Healthcare,853.13,Robert Jones,M,2676 Market St,Philadelphia,IL,28972,16-07-1960,989625-8759,0
10-06-2023,06:00:00,4.22528E+15,Apple Store,Groceries,4654.06,Olivia Brown,M,2049 Main St,San Jose,AZ,89517,17-07-1960,754460-5491,0
10-06-2023,07:38:00,4.97552E+15,Lyft,Groceries,2395.58,Olivia Moore,F,3786 Market St,Los Angeles,NY,42457,18-07-1960,169583-7532,0
10-06-2023,04:07:00,4.91791E+15,Lyft,Healthcare,1705.23,Michael Garcia,F,2950 Main St,San Jose,TX,54050,19-07-1960,366851-2627,0
10-06-2023,15:45:00,4.87501E+15,Nike,Groceries,3710.09,Jane Brown,M,1666 2nd Ave,New York,TX,25535,20-07-1960,918677-9626,0
10-06-2023,07:01:00,4.60359E+15,Apple Store,Electronics,4384.81,Sophia Johnson,M,6219 2nd Ave,San Diego,TX,77336,21-07-1960,166795-4587,0
10-06-2023,00:14:00,4.94922E+15,Best Buy,Fashion,1856.71,James Johnson,M,2899 2nd Ave,Houston,CA,87312,22-07-1960,548870-8772,0
10-06-2023,12:15:00,4.06584E+15,Apple Store,Electronics,2039.68,Sophia Miller,M,9524 Main St,Chicago,FL,68103,23-07-1960,661944-6858,1
10-06-2023,19:05:00,4.22604E+15,Amazon,Healthcare,2168.63,Robert Moore,M,2804 Broadway,New York,TX,42985,24-07-1960,535383-8958,1
10-06-2023,04:36:00,4.62468E+15,Best Buy,Electronics,4612,Emily Smith,M,1246 2nd Ave,Dallas,GA,61149,25-07-1960,655870-2618,0
10-06-2023,07:32:00,4.96191E+15,Amazon,Electronics,3464.36,Jane Davis,M,7526 Main St,San Diego,PA,36150,26-07-1960,452863-3093,0
10-06-2023,23:33:00,4.47053E+15,Best Buy,Transportation,1241.99,Sarah Wilson,F,2366 2nd Ave,San Diego,MI,77292,27-07-1960,699228-5678,0
10-06-2023,21:57:00,4.37398E+15,Walmart,Healthcare,929.07,Michael Brown,F,3139 Main St,San Diego,AZ,48454,28-07-1960,373452-7871,0
10-06-2023,09:57:00,4.14762E+15,Lyft,Fashion,1155.69,Michael Davis,M,8335 2nd Ave,Phoenix,AZ,67651,29-07-1960,721176-1429,0
10-06-2023,07:25:00,4.39059E+15,Best Buy,Fashion,1321.5,Jane Moore,F,8346 2nd Ave,Phoenix,AZ,56911,30-07-1960,856040-4873,0
11-06-2023,03:29:00,4.66476E+15,Lyft,Groceries,1154.77,Jane Johnson,M,3269 2nd Ave,San Diego,AZ,36906,31-07-1960,230951-1650,0
11-06-2023,11:53:00,4.5953E+15,Costco,Healthcare,3294.24,Sarah Miller,F,5727 Broadway,Philadelphia,AZ,52689,01-08-1960,916983-5701,0
11-06-2023,05:01:00,4.15211E+15,Costco,Entertainment,584.09,Sophia Miller,F,8186 2nd Ave,San Diego,MI,19334,02-08-1960,172916-6116,0
11-06-2023,20:46:00,4.07835E+15,Apple Store,Healthcare,1939.86,Sophia Davis,M,6781 2nd Ave,Los Angeles,CA,75597,03-08-1960,145994-1058,0
11-06-2023,00:02:00,4.3407E+15,Lyft,Fashion,3127.14,Emily Davis,F,787 2nd Ave,Los Angeles,MI,84748,04-08-1960,987806-1523,0
11-06-2023,16:29:00,4.43003E+15,Adidas,Groceries,1457.85,David Miller,F,466 2nd Ave,Philadelphia,MI,72603,05-08-1960,856444-4879,0
11-06-2023,18:36:00,4.1387E+15,Apple Store,Electronics,331.05,Jane Jones,F,141 Broadway,Houston,MI,51511,06-08-1960,715266-3423,1
11-06-2023,08:39:00,4.57877E+15,Amazon,Fashion,413.71,Robert Wilson,F,1728 Market St,Los Angeles,GA,33769,07-08-1960,178975-8666,0
11-06-2023,08:12:00,4.86011E+15,Uber,Entertainment,634.2,Olivia Smith,M,1992 2nd Ave,San Antonio,PA,72473,08-08-1960,816741-3844,0
11-06-2023,20:58:00,4.88794E+15,Costco,Healthcare,4180.04,James Williams,M,9463 2nd Ave,Chicago,OH,45775,09-08-1960,300231-4236,0
11-06-2023,10:19:00,4.38819E+15,Nike,Fashion,3291.03,John Davis,F,703 2nd Ave,Dallas,GA,84294,10-08-1960,999989-5480,0
11-06-2023,19:44:00,4.30222E+15,Amazon,Transportation,327.29,Michael Miller,F,2082 Main St,Philadelphia,TX,11007,11-08-1960,352492-4247,0
11-06-2023,05:30:00,4.51397E+15,Uber,Transportation,1958.39,Jane Brown,M,9626 Broadway,Dallas,AZ,17256,12-08-1960,269195-7478,0
11-06-2023,05:32:00,4.20353E+15,Target,Fashion,1396.53,Jane Brown,F,5156 2nd Ave,Chicago,OH,56595,13-08-1960,645534-2931,0
11-06-2023,00:49:00,4.03996E+15,Target,Transportation,2892.31,John Moore,M,265 Main St,San Diego,GA,20713,14-08-1960,165200-2265,1
11-06-2023,14:22:00,4.07315E+15,Lyft,Entertainment,2616.42,David Williams,F,7466 Market St,San Diego,NY,33804,15-08-1960,931211-1106,1
11-06-2023,04:31:00,4.48486E+15,Adidas,Transportation,2408.21,James Brown,F,7747 Broadway,San Jose,OH,31886,16-08-1960,158068-3035,0
11-06-2023,09:39:00,4.28155E+15,Walmart,Fashion,1575.99,Emily Wilson,F,9632 Broadway,San Jose,MI,72486,17-08-1960,932084-1445,0
11-06-2023,21:15:00,4.69031E+15,Uber,Electronics,693.31,Jane Davis,M,8205 2nd Ave,Dallas,MI,11636,18-08-1960,658392-8309,0
11-06-2023,09:19:00,4.58847E+15,Target,Transportation,3713.17,Michael Smith,F,5880 Broadway,Houston,AZ,67904,19-08-1960,665163-5170,0
11-06-2023,11:35:00,4.5413E+15,Walmart,Healthcare,4399.88,James Wilson,M,2768 Market St,San Jose,TX,58512,20-08-1960,421188-9531,0
11-06-2023,18:33:00,4.8067E+15,Best Buy,Healthcare,4721.03,Sarah Wilson,M,3782 2nd Ave,Phoenix,MI,46079,21-08-1960,907138-4354,0
11-06-2023,07:25:00,4.51431E+15,Uber,Entertainment,297.8,Robert Brown,M,3347 Main St,San Antonio,NY,93768,22-08-1960,670032-6573,1
11-06-2023,16:56:00,4.46288E+15,Uber,Healthcare,3700.84,Jane Jones,M,1811 Market St,Dallas,PA,90078,23-08-1960,798950-9448,0
12-06-2023,22:35:00,4.58418E+15,Adidas,Fashion,3633.88,Sophia Moore,F,7210 Main St,San Diego,GA,67205,24-08-1960,343468-6093,0
12-06-2023,19:22:00,4.43848E+15,Adidas,Electronics,4735.81,Olivia Garcia,M,7459 Main St,San Antonio,PA,52132,25-08-1960,165891-8589,0
12-06-2023,05:56:00,4.84602E+15,Nike,Healthcare,1268.31,David Brown,M,6880 Broadway,Chicago,IL,28999,26-08-1960,778016-5992,0
12-06-2023,04:33:00,4.10052E+15,Target,Groceries,3712.18,Emily Williams,M,4536 2nd Ave,Chicago,AZ,84419,27-08-1960,990450-4954,0
12-06-2023,17:22:00,4.58744E+15,Target,Transportation,277.86,Jane Smith,M,4205 2nd Ave,Houston,MI,44685,28-08-1960,745789-6580,0
12-06-2023,05:10:00,4.43364E+15,Best Buy,Entertainment,3158.07,James Smith,F,9637 2nd Ave,New York,GA,11927,29-08-1960,418470-8827,1
12-06-2023,14:29:00,4.73225E+15,Uber,Fashion,1757.48,Sarah Garcia,M,381 Market St,San Antonio,MI,56360,30-08-1960,434891-1968,0
12-06-2023,14:45:00,4.44317E+15,Amazon,Transportation,3845.7,James Brown,M,2622 2nd Ave,Dallas,FL,87983,31-08-1960,817324-1806,1
12-06-2023,02:33:00,4.44075E+15,Target,Electronics,4317.2,Robert Davis,M,5663 2nd Ave,Phoenix,AZ,85639,01-09-1960,748152-8172,0
12-06-2023,23:33:00,4.46501E+15,Uber,Entertainment,1827.28,Emily Wilson,M,3650 Broadway,San Jose,FL,29525,02-09-1960,811791-7001,0
12-06-2023,21:23:00,4.7315E+15,Nike,Electronics,2630.3,Olivia Davis,F,2206 Main St,San Jose,GA,77367,03-09-1960,710712-4541,0
12-06-2023,10:19:00,4.14664E+15,Walmart,Healthcare,591.43,Michael Garcia,M,3440 Broadway,Philadelphia,CA,33792,04-09-1960,781344-2607,0
12-06-2023,14:42:00,4.41329E+15,Walmart,Entertainment,2087.45,Robert Davis,F,8815 2nd Ave,Phoenix,OH,29140,05-09-1960,196432-8106,0
12-06-2023,13:16:00,4.86334E+15,Amazon,Groceries,1807.2,Emily Williams,M,2772 Broadway,Philadelphia,FL,96178,06-09-1960,878773-4047,0
12-06-2023,02:04:00,4.4393E+15,Lyft,Groceries,919.7,Emily Johnson,F,6793 2nd Ave,New York,OH,95074,07-09-1960,741492-2620,1
12-06-2023,22:57:00,4.04033E+15,Target,Healthcare,4472.92,Olivia Smith,M,134 Main St,Philadelphia,CA,97654,08-09-1960,126142-8040,0
12-06-2023,21:36:00,4.15746E+15,Costco,Fashion,744.7,Sophia Williams,M,5797 Broadway,San Diego,PA,29616,09-09-1960,126344-1922,0
12-06-2023,10:18:00,4.66915E+15,Amazon,Transportation,3180.52,Sophia Williams,M,9468 Broadway,Phoenix,CA,32370,10-09-1960,555425-6496,0
12-06-2023,04:04:00,4.99912E+15,Amazon,Healthcare,4451.26,Jane Miller,M,6292 Market St,New York,OH,87413,11-09-1960,758937-9186,0
12-06-2023,14:07:00,4.56343E+15,Target,Entertainment,4560.28,Michael Miller,F,7966 2nd Ave,Phoenix,CA,96255,12-09-1960,939149-6417,0
12-06-2023,07:29:00,4.07536E+15,Best Buy,Fashion,3967.23,Jane Brown,M,2239 Main St,San Jose,NY,19927,13-09-1960,127015-9738,0
12-06-2023,15:29:00,4.57317E+15,Adidas,Electronics,884.82,James Smith,F,406 Main St,Los Angeles,GA,39157,14-09-1960,435638-6654,0
12-06-2023,21:10:00,4.73956E+15,Best Buy,Electronics,4088.07,Jane Johnson,M,4184 Broadway,New York,MI,10670,15-09-1960,112010-1301,0
12-06-2023,08:39:00,4.78978E+15,Nike,Entertainment,1386.44,James Moore,M,5553 2nd Ave,Phoenix,PA,78810,16-09-1960,606854-5882,1
13-06-2023,19:24:00,4.12012E+15,Uber,Electronics,4612.38,David Brown,F,8253 2nd Ave,San Jose,PA,20051,17-09-1960,120558-9800,0
13-06-2023,06:01:00,4.10061E+15,Amazon,Fashion,3546.89,Olivia Moore,M,3780 Broadway,San Diego,PA,57527,18-09-1960,429447-6553,0
13-06-2023,00:07:00,4.66566E+15,Best Buy,Fashion,3927.41,Sarah Davis,F,3975 Main St,Houston,NY,23305,19-09-1960,935998-7995,1
13-06-2023,07:57:00,4.46562E+15,Walmart,Transportation,429.74,Michael Wilson,M,7720 Market St,Phoenix,OH,27604,20-09-1960,438558-5408,0
13-06-2023,22:55:00,4.64667E+15,Amazon,Entertainment,2915.91,David Wilson,M,3111 Broadway,Dallas,TX,52025,21-09-1960,344487-5598,0
13-06-2023,08:14:00,4.30095E+15,Nike,Entertainment,4106.6,John Moore,F,8300 Broadway,Dallas,NY,16357,22-09-1960,311469-2373,0
13-06-2023,13:52:00,4.38276E+15,Nike,Electronics,4308.64,Sophia Johnson,M,3335 2nd Ave,Houston,NY,74171,23-09-1960,461650-7664,1
13-06-2023,17:42:00,4.11949E+15,Amazon,Healthcare,148.02,Sophia Brown,F,1881 Broadway,Philadelphia,NY,83980,24-09-1960,562476-5811,0
13-06-2023,09:52:00,4.63762E+15,Lyft,Entertainment,4696.1,Jane Johnson,M,6478 Broadway,Los Angeles,FL,63264,25-09-1960,503649-2556,1
13-06-2023,03:06:00,4.33387E+15,Nike,Fashion,221.48,Emily Williams,M,1216 Main St,Chicago,PA,30115,26-09-1960,961852-2201,1
13-06-2023,12:33:00,4.9705E+15,Apple Store,Entertainment,3074.52,Olivia Williams,F,1052 2nd Ave,New York,FL,46842,27-09-1960,121887-3996,0
13-06-2023,01:32:00,4.59374E+15,Apple Store,Groceries,3468.47,James Jones,M,6162 2nd Ave,New York,FL,67459,28-09-1960,743808-9134,1
13-06-2023,01:25:00,4.41852E+15,Amazon,Transportation,541.19,Robert Jones,M,4729 Main St,Philadelphia,AZ,11227,29-09-1960,931746-6974,0
13-06-2023,17:47:00,4.80478E+15,Lyft,Electronics,244.82,Jane Miller,F,6956 Market St,Philadelphia,FL,27076,30-09-1960,478901-3342,1
13-06-2023,02:16:00,4.84327E+15,Nike,Healthcare,3925.64,James Johnson,F,7717 Broadway,Phoenix,CA,92731,01-10-1960,353704-2376,0
13-06-2023,07:00:00,4.27431E+15,Amazon,Transportation,1926.43,Jane Brown,M,6414 Broadway,New York,NY,59040,02-10-1960,869841-8835,0
13-06-2023,01:13:00,4.70798E+15,Lyft,Electronics,540.03,Sophia Jones,F,6279 Market St,San Jose,GA,28419,03-10-1960,772550-5354,0
13-06-2023,19:39:00,4.13924E+15,Lyft,Entertainment,3814.53,David Davis,F,2449 2nd Ave,Los Angeles,AZ,55850,04-10-1960,531278-1523,0
13-06-2023,21:18:00,4.63273E+15,Best Buy,Healthcare,4246.57,Sarah Wilson,F,1519 Broadway,Dallas,NY,12293,05-10-1960,298186-1332,1
13-06-2023,02:50:00,4.22039E+15,Amazon,Fashion,2938.99,Sarah Miller,M,1743 Broadway,San Antonio,FL,52041,06-10-1960,709655-9898,0
13-06-2023,02:49:00,4.04496E+15,Amazon,Entertainment,810.38,Michael Garcia,M,4175 Market St,San Diego,CA,86484,07-10-1960,783517-6905,0
13-06-2023,14:31:00,4.85535E+15,Adidas,Groceries,81.04,John Davis,M,9242 Broadway,San Diego,AZ,95687,08-10-1960,863502-5185,0
13-06-2023,05:21:00,4.40531E+15,Best Buy,Electronics,3505.51,Robert Johnson,F,8877 Main St,New York,IL,17780,09-10-1960,897449-2523,0
13-06-2023,07:35:00,4.23172E+15,Best Buy,Transportation,2752.95,David Brown,M,9759 Main St,Houston,NY,68973,10-10-1960,338851-1267,1
14-06-2023,15:43:00,4.14676E+15,Target,Entertainment,3255.73,Olivia Wilson,M,9256 Market St,Chicago,GA,44732,11-10-1960,138964-9463,0
14-06-2023,13:09:00,4.82123E+15,Walmart,Transportation,4066.86,Jane Williams,M,3941 Market St,San Antonio,IL,48812,12-10-1960,341808-7553,1
14-06-2023,10:12:00,4.36803E+15,Lyft,Healthcare,2173.97,John Moore,M,3665 Market St,Chicago,TX,63293,13-10-1960,576929-1028,0
14-06-2023,19:38:00,4.51683E+15,Costco,Transportation,626.95,David Williams,M,2222 Broadway,San Diego,MI,34730,14-10-1960,730267-2519,0
14-06-2023,14:48:00,4.50928E+15,Amazon,Entertainment,4700.22,Sarah Brown,F,6698 Main St,Philadelphia,TX,86869,15-10-1960,507214-1673,0
14-06-2023,05:48:00,4.50431E+15,Nike,Transportation,2728.58,Emily Moore,F,8359 2nd Ave,Chicago,FL,22166,16-10-1960,284821-8110,0
14-06-2023,19:56:00,4.03307E+15,Adidas,Fashion,3078.39,Robert Davis,F,7783 Market St,New York,PA,38953,17-10-1960,109446-3224,0
14-06-2023,00:09:00,4.73671E+15,Walmart,Electronics,4667.39,Sophia Williams,M,559 2nd Ave,San Diego,NY,48313,18-10-1960,911354-7287,0
14-06-2023,12:19:00,4.07491E+15,Amazon,Fashion,4658.26,David Moore,F,1554 2nd Ave,San Diego,AZ,26413,19-10-1960,374768-8053,0
14-06-2023,21:28:00,4.26704E+15,Nike,Transportation,2862.61,Emily Garcia,M,7785 2nd Ave,Dallas,AZ,92640,20-10-1960,971692-6026,0
14-06-2023,21:10:00,4.07808E+15,Apple Store,Groceries,1491.57,Sophia Jones,F,5302 Main St,San Antonio,GA,57365,21-10-1960,179923-7887,0
14-06-2023,11:06:00,4.44304E+15,Best Buy,Electronics,4985.58,David Smith,M,2462 Broadway,San Diego,TX,42210,22-10-1960,300939-3428,1
14-06-2023,09:05:00,4.9124E+15,Apple Store,Groceries,3405.68,John Garcia,M,7384 Market St,New York,CA,53957,23-10-1960,129162-6870,0
14-06-2023,02:08:00,4.32198E+15,Apple Store,Transportation,2045.14,Olivia Moore,F,3591 Broadway,New York,MI,62439,24-10-1960,926228-7063,0
14-06-2023,10:00:00,4.94463E+15,Uber,Entertainment,2801.38,David Moore,F,1757 Main St,San Antonio,NY,46571,25-10-1960,943752-8898,0
14-06-2023,10:04:00,4.19768E+15,Costco,Entertainment,2082.09,Emily Wilson,F,2732 Main St,San Antonio,OH,40498,26-10-1960,478997-1071,0
14-06-2023,05:26:00,4.25721E+15,Amazon,Electronics,4442.08,Sophia Davis,F,7373 Market St,Chicago,PA,32562,27-10-1960,545174-3631,0
14-06-2023,16:19:00,4.01594E+15,Costco,Groceries,2415.08,Robert Garcia,M,1949 2nd Ave,Philadelphia,MI,28436,28-10-1960,679868-6634,0
14-06-2023,06:43:00,4.19538E+15,Adidas,Groceries,4118.52,Emily Smith,M,369 Market St,Philadelphia,TX,37493,29-10-1960,875070-8820,0
14-06-2023,10:28:00,4.7975E+15,Lyft,Healthcare,4201.68,Robert Jones,M,959 2nd Ave,Philadelphia,MI,27654,30-10-1960,536446-2711,0
14-06-2023,23:02:00,4.86754E+15,Costco,Electronics,4122.54,Robert Garcia,F,6864 Main St,Houston,IL,93036,31-10-1960,851455-4586,0
14-06-2023,11:57:00,4.96915E+15,Best Buy,Entertainment,3612.33,Sophia Williams,M,9828 Market St,Dallas,TX,44582,01-11-1960,868665-7145,0
14-06-2023,17:20:00,4.98348E+15,Target,Entertainment,4275.11,Sophia Davis,M,8169 Broadway,Houston,MI,32508,02-11-1960,236736-9225,0
14-06-2023,04:33:00,4.27449E+15,Apple Store,Groceries,1939.21,John Williams,M,4336 Market St,Houston,CA,96330,03-11-1960,328185-3085,1
15-06-2023,11:24:00,4.82482E+15,Uber,Electronics,577.74,Olivia Brown,M,7459 2nd Ave,San Jose,CA,29645,04-11-1960,109933-5243,0
15-06-2023,01:55:00,4.95334E+15,Best Buy,Healthcare,4213.06,James Garcia,F,3570 2nd Ave,Phoenix,FL,96559,05-11-1960,599337-7099,0
15-06-2023,14:20:00,4.91723E+15,Walmart,Electronics,2493.35,Robert Jones,F,8480 Broadway,Los Angeles,AZ,49680,06-11-1960,409408-5591,0
15-06-2023,11:32:00,4.54612E+15,Target,Groceries,641.24,Michael Jones,F,4230 Main St,Philadelphia,NY,61632,07-11-1960,986843-1449,0
15-06-2023,18:34:00,4.96587E+15,Target,Groceries,580.99,Robert Wilson,F,5951 2nd Ave,San Antonio,TX,58353,08-11-1960,285069-9892,0
15-06-2023,18:25:00,4.65122E+15,Costco,Healthcare,800.42,James Miller,M,4321 Main St,Chicago,IL,97275,09-11-1960,878930-7410,0
15-06-2023,05:23:00,4.29294E+15,Target,Fashion,3756.11,David Davis,M,2032 Market St,Houston,NY,87681,10-11-1960,785204-3763,0
15-06-2023,16:00:00,4.11294E+15,Amazon,Entertainment,3555.73,Sarah Moore,F,2897 Market St,Phoenix,AZ,46260,11-11-1960,636259-9126,0
